"participant","lexicality","block","environment","order","trial","spelling","button","response","accuracy","previous.accuracy","rt","previous.rt","microsec.error","unix.seconds","unix.microseconds","trial.day","trial.session","order.in.block","order.in.subblock","rt.raw","coltheart.N","OLD20","nletters","nsyl","morphology","flection","synclass","celex.frequency","celex.frequency.lemma","celex.inflectional.entropy","lemma.size","nlemmas","bnc.frequency","bnc.frequency.million","subtlex.frequency","subtlex.frequency.million","subtlex.cd","subtlex.cd.pct","summed.monogram","summed.bigram","summed.trigram","lett.odd","part3"
72,"N",9,"GC2",4225,47478,"pycix",2,"N",1,1,406,451,168,1265372343,62500,25,25,225,25,406,0,2.95,5,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,0,0,0,492311,10473,57,16,"0"
72,"W",1,"GC1",329,32707,"chose",1,"W",1,1,796,941,10,1264768648,186750,129,129,329,29,796,6,1.55,5,1,"monomorphemic","plural past.singular 2p past.singular past 1p.singular past 3p","Verb",608,3211,-4406.79672968,44,1,2850,28.5,943,18.4902,773,0.0922,617005,30841,2598,3,"0"
72,"W",10,"GC2",4822,31519,"buckling",2,"N",0,1,NA,484,11,1265373439,546500,622,622,322,22,551,2,1.85,8,2,"conversion","present participle","Verb",15,75,-58.937895627,11,1,64,0.64,17,0.3333,14,0.0017,627459,56953,20799,2,"0"
72,"W",10,"GC2",5095,38855,"glaring",1,"W",1,1,519,651,11,1265373906,843500,895,895,95,95,519,4,1.8,7,2,"conversion.monomorphemic","positive.present participle","Adjective.Verb",126,283,-753.459360537,12,2,391,3.91,22,0.4314,21,0.0025,683423,62259,21013,7,"0"
72,"W",10,"GC2",5195,30377,"bevel",2,"N",0,1,NA,602,11,1265374081,968500,995,995,195,95,520,3,1.8,5,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",3,3,-3.63705059305,46,2,34,0.34,0,0,0,0,596608,19266,2081,2,"0"
72,"W",10,"GC2",4728,52011,"spartans",1,"W",1,1,962,545,11,1265373268,499500,528,528,228,28,962,1,2.65,8,2,"complex","plural","Noun",7,7,-20.1843413509,2,1,121,1.21,0,0,0,0,802401,67520,6758,19,"0"
72,"W",11,"GC2",5693,41355,"jean",1,"W",1,1,601,603,11,1265375022,999500,1493,1493,193,93,601,5,1.7,4,1,"monomorphemic","singular","Noun",320,320,-2663.04740977,1,1,3063,30.63,22,0.4314,15,0.0018,562182,19532,1176,10,"0"
72,"W",11,"GC2",5514,39189,"granges",2,"N",0,0,NA,1502,11,1265374714,796500,1314,1314,14,14,776,1,1.85,7,2,"monomorphemic","plural","Noun",0,15,0,2,1,5,0.05,0,0,0,0,734082,75566,11941,7,"0"
72,"W",11,"GC2",5236,40153,"heartier",2,"N",0,1,NA,476,161,1265374185,155500,1036,1036,236,36,686,0,2,8,2,"complex","comparative","Adjective",3,89,-5.52642908396,3,1,5,0.05,2,0.0392,2,2e-04,841054,55816,8990,8,"0"
72,"W",11,"GC2",5449,40071,"heading",1,"W",1,1,554,437,150,1265374597,124500,1249,1249,449,49,554,10,1.45,7,2,"conversion","present participle.singular","Noun.Verb",325,938,-2477.32131345,13,2,2852,28.52,1607,31.5098,1173,0.1398,700614,57824,20939,8,"0"
72,"W",11,"GC2",5446,35659,"dotting",1,"W",1,1,846,3660,149,1265374592,562500,1246,1246,446,46,846,3,1.8,7,2,"conversion","present participle","Verb",7,113,-20.1843413509,11,1,18,0.18,5,0.098,5,6e-04,698851,61123,21687,4,"0"
72,"W",12,"GC3",5736,41643,"keepsakes",2,"N",0,0,NA,638,11,1265629632,171750,36,36,236,36,986,0,3.75,9,2,"complex","plural","Noun",1,5,-0.877443751082,2,1,9,0.09,5,0.098,4,5e-04,856698,54465,9300,11,"0"
72,"W",12,"GC3",5819,42559,"lino",2,"N",0,1,NA,465,146,1265629778,109750,119,119,319,19,1013,7,1.6,4,2,"monomorphemic","singular","Noun",19,19,-80.9952487141,1,1,115,1.15,1,0.0196,1,1e-04,572985,32311,2592,12,"0"
72,"W",13,"GC3",6508,30833,"boaster",1,"W",1,1,NA,601,10,1265631063,874750,808,808,8,8,4566,6,1.6,7,2,"complex","singular","Noun",3,4,-5.52642908396,2,1,3,0.03,2,0.0392,2,2e-04,751174,51206,10369,2,"0"
72,"W",13,"GC3",6225,37689,"folded",1,"W",1,1,528,494,149,1265630529,78750,525,525,225,25,528,2,1.9,6,2,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",425,685,-2724.08245141,55,1,1295,12.95,140,2.7451,114,0.0136,615562,34327,8876,6,"0"
72,"W",13,"GC3",6204,48789,"roan",2,"N",0,0,NA,498,162,1265630491,656750,504,504,204,4,740,5,1.5,4,1,"conversion.monomorphemic","positive.singular","Adjective.Noun",6,6,-10.74398428,3,2,45,0.45,5,0.098,4,5e-04,582111,25759,1696,18,"0"
72,"W",15,"GC3",7618,47745,"rainbows",1,"W",1,1,1021,975,10,1265633197,968750,1918,1918,118,18,1021,0,3.05,8,2,"complex","plural","Noun",20,121,-86.713149482,2,1,89,0.89,41,0.8039,32,0.0038,739233,65610,2676,18,"0"
72,"W",15,"GC3",7323,42051,"lantern",1,"W",1,1,604,1423,10,1265632648,531750,1623,1623,323,23,604,0,1.95,7,2,"monomorphemic","singular","Noun",75,107,-467.262344422,2,1,256,2.56,89,1.7451,61,0.0073,767508,53659,7159,12,"0"
72,"W",16,"GC3",7925,43581,"midges",2,"N",0,1,NA,535,248,1265718155,390125,225,225,425,25,2695,2,1.8,6,2,"monomorphemic","plural","Noun",3,10,-5.52642908396,2,1,67,0.67,0,0,0,0,654202,53930,9746,13,"0"
72,"W",16,"GC3",7965,52195,"splatters",1,"W",1,1,702,492,179,1265718237,406125,265,265,465,65,702,1,1.8,9,2,"complex","singular present 3p","Verb",0,32,0,11,1,4,0.04,2,0.0392,2,2e-04,869874,85700,13212,19,"0"
72,"W",16,"GC3",7960,40581,"hookah",2,"N",0,0,NA,825,10,1265718228,890125,260,260,460,60,494,0,2.4,6,2,"monomorphemic","singular","Noun",7,7,-20.1843413509,2,1,8,0.08,2,0.0392,2,2e-04,569961,11486,1631,8,"0"
72,"W",18,"GC3",8962,52565,"stallions",1,"W",1,0,726,600,153,1265809234,765375,262,262,462,62,726,1,2.55,9,2,"obscure","plural","Noun",8,32,-24.4947408548,2,1,86,0.86,15,0.2941,12,0.0014,862151,86199,14022,19,"0"
72,"W",2,"GC1",1118,33089,"clotted",1,"W",1,1,783,3111,231,1264770593,452750,918,918,118,18,783,5,1.75,7,2,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",30,52,-78.124744606,55,1,55,0.55,14,0.2745,13,0.0015,711125,46414,10986,3,"0"
72,"W",21,"GC3",10400,36905,"fashions",1,"W",1,1,NA,469,11,1265812313,921375,1700,1700,400,100,3928,0,2.55,8,2,"conversion.obscure","plural.singular present 3p","Noun.Verb",215,1292,-1665.86804954,13,2,407,4.07,31,0.6078,27,0.0032,759832,60523,9825,6,"0"
72,"W",21,"GC3",10444,36771,"failings",1,"W",1,1,864,494,11,1265812412,609375,1744,1744,444,44,864,2,1.8,8,2,"conversion","plural","Noun",29,48,-141.09149902,2,1,205,2.05,15,0.2941,14,0.0017,749342,77045,15771,6,"0"
72,"W",21,"GC3",10412,51803,"soldier",1,"W",1,1,519,1101,11,1265812355,609375,1712,1712,412,12,519,0,1.85,7,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",468,1507,-4076.96783785,46,2,1812,18.12,1823,35.7451,789,0.0941,758629,44917,6636,19,"0"
72,"W",21,"GC3",10584,28757,"abides",1,"W",1,1,555,555,10,1265812678,656375,1884,1884,84,84,555,3,1.75,6,2,"may_include_root","singular present 3p","Verb",8,84,-24.4947408548,16,1,15,0.15,4,0.0784,3,4e-04,683622,56878,9899,1,"0"
72,"W",22,"GC2",10752,43397,"meanly",2,"N",0,1,NA,510,11,1266414022,281625,52,52,252,52,704,1,1.85,6,2,"complex","positive","Adverb",11,11,-38.4627126105,1,1,13,0.13,3,0.0588,3,4e-04,631993,31125,4546,13,"0"
72,"W",22,"GC2",10947,51309,"slippy",2,"N",0,1,NA,446,11,1266414389,187625,247,247,447,47,3521,1,1.95,6,2,"complex","positive","Adjective",0,0,0,1,1,45,0.45,5,0.098,5,6e-04,591903,27977,1241,19,"0"
72,"W",22,"GC2",10987,45673,"peaks",1,"W",1,0,467,663,169,1266414466,359625,287,287,487,87,467,8,1.45,5,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",116,541,-795.53781311,13,2,973,9.73,55,1.0784,45,0.0054,605396,44491,2335,16,"0"
72,"W",23,"GC2",11693,50425,"shellac",2,"N",0,1,NA,718,11,1266415893,890625,993,993,193,93,455,0,2.6,7,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",2,3,-0.75194505929,45,2,36,0.36,5,0.098,5,6e-04,702219,35449,3482,19,"0"
72,"W",23,"GC2",11564,49831,"scriptures",1,"W",1,1,727,601,146,1266415626,531625,864,864,64,64,727,0,2.95,10,2,"complex","plural","Noun",24,84,-110.280254382,2,1,294,2.94,24,0.4706,22,0.0026,895570,79477,12822,19,"0"
72,"W",23,"GC2",11648,33457,"compo",2,"N",0,1,NA,469,11,1266415814,125625,948,948,148,48,568,1,1.9,5,2,"complex","singular","Noun",2,5,-2.85224898312,2,1,20,0.2,0,0,0,0,539673,22849,5192,3,"0"
72,"W",23,"GC2",11533,49579,"scats",2,"N",0,1,NA,854,10,1266415572,875625,833,833,33,33,938,9,1.4,5,1,"monomorphemic","singular present 3p","Verb",0,0,0,11,1,56,0.56,0,0,0,0,638677,56257,5120,19,"0"
72,"W",23,"GC2",11288,43591,"midriff",1,"W",1,1,1002,620,11,1266415069,265625,588,588,288,88,1002,0,2.85,7,2,"complex","singular","Noun",12,13,-43.4066478329,2,1,71,0.71,8,0.1569,7,8e-04,621326,21064,2368,13,"0"
72,"W",24,"GC2",11785,52861,"stirs",1,"W",1,1,555,557,10,1266416107,781625,1085,1085,285,85,555,2,1.8,5,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",22,773,-92.5431985862,13,2,102,1.02,34,0.6667,30,0.0036,669518,62491,6369,19,"0"
72,"W",24,"GC2",11838,46993,"prim",2,"N",0,1,NA,618,10,1266416226,328625,1138,1138,338,38,776,6,1.45,4,1,"conversion.monomorphemic","infinitive.plural present.positive.singular 2p present.singular present 1p","Adjective.Verb",77,78,-452.021076527,47,2,122,1.22,17,0.3333,16,0.0019,522447,20595,2742,16,"0"
72,"W",25,"GC2",12479,55013,"transients",1,"W",1,1,1238,666,178,1266417486,468625,1779,1779,479,79,1238,0,2.8,10,2,"conversion","plural","Noun",8,12,-24.4947408548,2,1,34,0.34,13,0.2549,9,0.0011,982878,79176,11158,20,"0"
72,"W",25,"GC2",12407,31901,"cairns",2,"N",0,1,NA,3118,11,1266417358,734625,1707,1707,407,7,471,1,1.9,6,1,"monomorphemic","plural","Noun",24,45,-110.280254382,2,1,236,2.36,1,0.0196,1,1e-04,692320,49297,4658,3,"0"
72,"W",25,"GC2",12608,30725,"bloodhounds",1,"W",1,0,1173,616,11,1266417739,828625,1908,1908,108,8,1173,0,4.35,11,2,"complex","plural","Noun",5,18,-12.2410413499,2,1,10,0.1,33,0.6471,28,0.0033,807560,61213,6164,2,"0"
72,"W",25,"GC2",12280,56505,"wednesday",1,"W",1,1,NA,617,10,1266417110,203625,1580,1580,280,80,4549,1,4,9,2,"obscure","singular","Noun",380,399,-3256.57141084,2,1,4406,44.06,29,0.5686,23,0.0027,799798,44927,3583,23,"0"
72,"W",26,"GC3",12971,30783,"bluebell",2,"N",0,1,NA,409,170,1266589628,468500,271,271,471,71,3327,0,3.3,8,2,"complex","singular","Noun",8,13,-24.4947408548,2,1,69,0.69,1,0.0196,1,1e-04,712144,23555,2534,2,"0"
72,"W",26,"GC3",13054,37021,"feigned",1,"W",1,0,768,662,10,1266589788,625500,354,354,54,54,768,2,2.1,7,1,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",35,68,-98.7890001648,55,1,88,0.88,7,0.1373,5,6e-04,724357,33079,8327,6,"0"
72,"W",27,"GC3",13403,32905,"clatters",1,"W",1,1,557,474,10,1266590515,734500,703,703,403,3,557,4,1.75,8,2,"obscure","singular present 3p","Verb",2,117,-2.85224898312,11,1,13,0.13,14,0.2745,12,0.0014,808372,81421,12560,3,"0"
72,"W",27,"GC3",13640,47971,"realize",1,"W",1,1,450,645,2373,1266590976,906500,940,940,140,40,450,0,2.25,7,2,"complex","infinitive.plural present.singular 2p present.singular present 1p","Verb",1388,3628,-11713.0714865,44,1,2240,22.4,4009,78.6078,2596,0.3095,754355,42664,6615,18,"0"
72,"W",27,"GC3",13229,45599,"patted",1,"W",1,1,725,482,11,1266590178,750500,529,529,229,29,725,14,1.3,6,2,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",170,302,-865.055262416,55,1,450,4.5,21,0.4118,18,0.0021,669799,50086,11503,16,"0"
72,"W",28,"GC3",13775,38643,"gauzy",2,"N",0,1,NA,629,153,1266591358,218500,1075,1075,275,75,576,2,1.9,5,2,"complex","positive","Adjective",13,13,-48.4733656907,3,1,17,0.17,1,0.0196,1,1e-04,484329,12744,567,7,"0"
72,"W",28,"GC3",13907,41983,"laming",2,"N",0,1,NA,502,11,1266591639,187500,1207,1207,407,7,1656,9,1.35,6,2,"conversion","present participle","Verb",0,9,0,11,1,29,0.29,0,0,0,0,622383,52209,19983,12,"0"
72,"W",28,"GC3",14106,33329,"coley",2,"N",0,1,NA,559,10,1266592026,734500,1406,1406,106,6,670,1,1.9,5,2,"monomorphemic","plural.singular","Noun",2,2,-0.804820237218,6,1,46,0.46,0,0,0,0,581978,32364,4544,3,"0"
72,"W",29,"GC3",14360,34323,"croutons",1,"W",1,0,1306,589,165,1266592557,578500,1660,1660,360,60,1306,0,2.75,8,2,"undetermined","plural","Noun",10,10,-33.6530228633,2,1,13,0.13,5,0.098,5,6e-04,758639,71440,9401,3,"0"
72,"W",3,"GC1",1446,51861,"soonest",2,"N",0,1,NA,611,11,1264771498,718750,1246,1246,446,46,2352,0,2.05,7,2,"monomorphemic","superlative","Adverb",12,5660,-43.4066478329,3,1,36,0.36,11,0.2157,11,0.0013,799666,60823,7480,19,"0"
72,"W",30,"GC2",14773,35351,"discounts",1,"W",1,1,542,759,11,1266921090,234375,73,73,273,73,542,3,2.35,9,2,"complex.conversion","plural.singular present 3p","Noun.Verb",23,187,-85.3792156942,13,2,574,5.74,20,0.3922,15,0.0018,813884,69376,9580,4,"0"
72,"W",31,"GC2",15314,39513,"guarded",1,"W",1,1,532,464,11,1266922232,297375,614,614,314,14,532,0,2.05,7,2,"conversion","past participle.plural past.positive.singular 2p past.singular past 1p.singular past 3p","Adjective.Verb",187,351,-930.63116939,56,2,689,6.89,162,3.1765,148,0.0176,675430,37937,9088,7,"0"
72,"W",32,"GC2",15963,46457,"plughole",1,"W",1,1,1524,1166,11,1266923504,359375,1263,1263,463,63,1524,0,3.3,8,2,"complex","singular","Noun",7,8,-20.1843413509,2,1,27,0.27,0,0,0,0,675636,34989,3593,16,"0"
72,"W",34,"GC1",16827,29775,"backwoods",2,"N",0,1,NA,407,11,1267110792,609750,127,127,327,27,748,0,2.8,9,2,"complex","singular","Noun",8,8,-24.4947408548,1,1,26,0.26,27,0.5294,22,0.0026,686734,47064,4369,2,"0"
72,"W",34,"GC1",16963,31415,"brocade",2,"N",0,1,NA,424,11,1267111137,625750,263,263,463,63,797,0,2.4,7,2,"conversion.may_include_root","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",29,38,-140.46825933,46,2,93,0.93,5,0.098,5,6e-04,690493,34736,2599,2,"0"
72,"W",34,"GC1",17118,47371,"pupate",2,"N",0,0,NA,484,11,1267111441,359750,418,418,118,18,519,0,2,6,2,"complex","infinitive.plural present.singular 2p present.singular present 1p","Verb",0,0,2,44,1,12,0.12,3,0.0588,3,4e-04,636110,41531,5290,16,"0"
72,"W",34,"GC1",16745,48647,"rifle",1,"W",1,1,1004,457,246,1267110640,343750,45,45,245,45,1004,0,1.7,5,2,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",294,427,-2341.78801228,46,2,717,7.17,712,13.9608,371,0.0442,619828,29867,2243,18,"0"
72,"W",35,"GC1",17458,31337,"brie",2,"N",0,1,NA,489,172,1267112105,750750,758,758,458,58,747,4,1.6,4,1,"conversion.irrelevant","singular","Noun",2,2,-2.13233125325,2,2,57,0.57,20,0.3922,17,0.002,581412,26533,2188,2,"0"
72,"W",35,"GC1",17356,44981,"ones",1,"W",1,1,543,493,11,1267111905,109750,656,656,356,56,543,5,1.4,4,1,"conversion","plural","Noun",2555,37195,-28920.3248491,2,1,11756,117.56,4985,97.7451,3129,0.373,623644,59013,10735,15,"0"
72,"W",35,"GC1",17544,50963,"siren",1,"W",1,0,552,486,145,1267112263,671750,844,844,44,44,552,2,1.8,5,3,"monomorphemic","singular","Noun",51,92,-289.430526909,2,1,257,2.57,260,5.098,189,0.0225,690476,40481,2280,19,"0"
72,"W",35,"GC1",17326,46709,"posses",2,"N",0,1,NA,491,11,1267111851,796750,626,626,326,26,2925,12,1.2,6,2,"monomorphemic","plural","Noun",0,12,0,2,1,16,0.16,8,0.1569,8,0.001,727554,63589,11579,16,"0"
72,"W",36,"GC4",18169,50165,"servant",1,"W",1,0,439,2102,155,1268657899,593375,469,469,169,69,439,0,2.25,7,2,"complex","singular","Noun",439,1331,-3853.5990889,2,1,1780,17.8,594,11.6471,381,0.0454,746908,52189,4514,19,"0"
72,"W",36,"GC4",18153,56219,"waif",2,"N",0,0,NA,409,11,1268657873,172375,453,453,153,53,493,3,1.8,4,1,"monomorphemic","singular","Noun",13,18,-48.4733656907,2,1,35,0.35,16,0.3137,15,0.0018,504641,9155,900,23,"0"
72,"W",37,"M",18311,44687,"nonce",2,"N",0,1,NA,628,11,1268665367,265875,611,111,311,11,513,1,1.85,5,1,"monomorphemic","singular","Noun",2,2,-2.85224898312,1,1,15,0.15,3,0.0588,3,4e-04,642902,27276,2824,14,"0"
72,"W",37,"M",18438,38865,"gleaner",2,"N",0,1,NA,478,11,1268665576,765875,738,238,438,38,1712,2,1.8,7,2,"complex","singular","Noun",11,14,-38.4627126105,2,1,5,0.05,0,0,0,0,768591,49010,6352,7,"0"
72,"W",37,"M",18300,46341,"platter",1,"W",1,1,439,467,172,1268665340,984875,600,100,300,100,439,5,1.55,7,2,"may_include_root","singular","Noun",35,43,-179.707476438,2,1,111,1.11,141,2.7647,121,0.0144,733958,55254,10601,16,"0"
72,"W",37,"M",18586,42889,"lucky",1,"W",1,1,456,452,271,1268665827,93875,886,386,86,86,456,2,1.8,5,2,"complex","positive","Adjective",835,866,-8104.21637877,3,1,4114,41.14,6089,119.3922,3550,0.4232,478037,15989,765,12,"0"
72,"W",38,"M",18897,38953,"glutted",2,"N",0,1,NA,441,179,1268666408,921875,1197,697,397,97,1005,0,1.95,7,2,"monomorphemic","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",5,10,-0.756269380625,55,1,13,0.13,1,0.0196,1,1e-04,680056,39384,10096,7,"0"
72,"W",38,"M",18870,44661,"noblest",2,"N",0,1,NA,396,11,1268666360,374875,1170,670,370,70,402,0,2.3,7,2,"monomorphemic","superlative","Adjective",24,325,-110.280254382,3,1,61,0.61,25,0.4902,25,0.003,733788,44357,7028,14,"0"
72,"W",39,"GC3",19661,51337,"slogging",2,"N",0,1,NA,1310,246,1268741145,203375,461,461,161,61,575,4,1.75,8,2,"monomorphemic","present participle","Verb",9,22,-28.9913855623,11,1,31,0.31,2,0.0392,2,2e-04,715742,58287,19620,19,"0"
72,"W",4,"GC3",1763,53473,"support",1,"W",1,0,526,1809,151,1265025754,15000,63,63,263,63,526,0,2.4,7,2,"conversion.may_include_root","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",3265,4511,-33484.4309038,46,2,29835,298.35,2489,48.8039,1620,0.1931,666952,34152,2786,19,"0"
72,"W",4,"GC3",1787,57255,"yank",1,"W",1,1,838,517,11,1265025794,422000,87,87,287,87,838,10,1.4,4,1,"complex.conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",19,69,-32.5198795034,48,3,67,0.67,107,2.098,95,0.0113,493886,9923,552,25,"0"
72,"W",4,"GC3",2190,36443,"entail",1,"W",1,1,528,477,11,1265026591,422000,490,490,190,90,528,0,2.2,6,2,"complex.conversion","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",61,175,-234.759720977,46,2,409,4.09,29,0.5686,28,0.0033,720354,29134,4677,5,"0"
72,"W",40,"GC3",19863,51399,"slurps",1,"W",1,1,847,592,11,1268741510,890375,663,663,363,63,847,1,1.85,6,1,"monomorphemic","singular present 3p","Verb",0,16,0,11,1,3,0.03,3,0.0588,3,4e-04,642497,44549,1385,19,"0"
72,"W",40,"GC3",20162,48879,"roof",1,"W",1,1,616,869,99,1268742055,937375,962,962,162,62,616,8,1.45,4,1,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",831,1023,-8059.59045843,46,2,4154,41.54,1766,34.6275,1120,0.1335,534235,15990,1442,18,"0"
72,"W",40,"GC3",20148,47537,"quavers",1,"W",1,1,1210,470,11,1268742031,609375,948,948,148,48,1210,2,1.9,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",8,36,-16.6921160598,13,2,47,0.47,1,0.0196,1,1e-04,665037,53708,9320,17,"0"
72,"W",40,"GC3",20199,42757,"looms",1,"W",1,1,612,681,158,1268742116,94375,999,999,199,99,612,8,1.4,5,1,"monomorphemic","plural.singular present 3p","Noun.Verb",35,207,-154.541302746,13,2,299,2.99,17,0.3333,15,0.0018,592449,39290,2055,12,"0"
72,"W",40,"GC3",19837,43355,"mauve",2,"N",0,1,NA,498,11,1268741465,109375,637,637,337,37,611,0,1.95,5,1,"conversion.monomorphemic","positive.singular","Adjective.Noun",81,84,-446.810958925,3,2,222,2.22,13,0.2549,11,0.0013,559677,21437,1831,13,"0"
72,"W",41,"GC3",20425,30385,"bey",2,"N",0,1,NA,481,152,1268742618,797375,1225,1225,425,25,468,12,1.15,3,1,"monomorphemic","singular","Noun",4,4,-8.69563517714,2,1,101,1.01,0,0,0,0,473169,15479,1080,2,"0"
72,"W",41,"GC3",20285,38935,"glowing",1,"W",1,1,460,506,11,1268742349,594375,1085,1085,285,85,460,4,1.75,7,2,"conversion.monomorphemic","positive.present participle","Adjective.Verb",175,330,-1183.94660352,12,2,813,8.13,178,3.4902,154,0.0184,632095,51026,19294,7,"0"
72,"W",41,"GC3",20217,44455,"necktie",2,"N",0,1,NA,1011,10,1268742235,47375,1017,1017,217,17,592,0,2.85,7,2,"complex","singular","Noun",25,34,-116.33054553,2,1,15,0.15,59,1.1569,41,0.0049,748748,35396,1495,14,"0"
72,"W",42,"M",21141,54023,"taxed",1,"W",1,1,433,396,213,1268825827,515625,441,441,141,41,433,4,1.7,5,1,"conversion","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",60,98,-215.48456404,55,1,575,5.75,10,0.1961,10,0.0012,592521,28068,7485,20,"0"
72,"W",43,"M",21346,32795,"civet",2,"N",0,0,NA,1631,175,1268826210,62625,646,646,346,46,436,2,1.85,5,2,"monomorphemic","singular","Noun",0,1,0,2,1,8,0.08,6,0.1176,4,5e-04,604246,27123,1993,3,"0"
72,"W",43,"M",21676,38153,"friends",1,"W",1,0,449,395,10,1268826804,187625,976,976,176,76,449,1,1.95,7,1,"conversion.monomorphemic","plural.singular","Noun",3674,6761,-41764.6284055,5,3,15089,150.89,14864,291.451,5402,0.644,735424,56992,4151,6,"0"
72,"W",43,"M",21461,49097,"rugs",1,"W",1,1,405,416,11,1268826416,312625,761,761,461,61,405,15,1.05,4,1,"monomorphemic","plural","Noun",68,277,-414.056608156,2,1,692,6.92,62,1.2157,47,0.0056,535067,34978,1175,18,"0"
72,"W",44,"M",22018,28749,"abed",2,"N",0,1,NA,554,165,1268827515,15625,1318,1318,18,18,474,5,1.7,4,2,"complex","positive","Adjective",4,4,-8.69563517714,1,1,23,0.23,6,0.1176,6,7e-04,551021,27284,7233,1,"0"
72,"W",44,"M",21924,41737,"kindly",1,"W",1,1,476,490,11,1268827341,46625,1224,1224,424,24,476,2,1.9,6,2,"complex.conversion","positive","Adjective.Adverb",405,407,-3103.46570449,4,2,1285,12.85,453,8.8824,384,0.0458,571457,38417,5778,11,"0"
72,"W",44,"M",22038,48845,"roger",2,"N",0,1,NA,460,11,1268827546,468625,1338,1338,38,38,431,3,1.85,5,2,"irrelevant","headword.singular","Interjection.Noun",364,364,-3046.97176224,2,2,2578,25.78,77,1.5098,50,0.006,635064,34893,5550,18,"0"
72,"W",45,"GC3",22540,35283,"dinar",1,"W",1,0,798,860,11,1268913066,499375,340,340,40,40,798,1,1.9,5,2,"monomorphemic","singular","Noun",1,2,-0.877443751082,2,1,94,0.94,18,0.3529,14,0.0017,624812,45072,3899,4,"0"
72,"W",46,"GC3",22932,52493,"stables",1,"W",1,1,529,545,11,1268913777,187375,732,732,432,32,529,3,1.6,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",81,258,-513.544809425,13,2,616,6.16,142,2.7843,92,0.011,750521,77414,14718,19,"0"
72,"W",46,"GC3",22901,45285,"paddy",2,"N",0,1,NA,458,11,1268913728,843375,701,701,401,1,1220,4,1.8,5,2,"monomorphemic.obscure","singular","Noun",34,43,-158.59696906,4,2,889,8.89,43,0.8431,32,0.0038,515846,20900,1748,16,"0"
72,"W",46,"GC3",22800,39365,"grimness",1,"W",1,1,1086,443,150,1268913529,343375,600,600,300,100,1086,1,2.35,8,2,"complex","singular","Noun",6,6,-16.087588972,1,1,33,0.33,0,0,0,0,802674,64615,7594,7,"0"
72,"W",47,"M",23445,51713,"snuffs",1,"W",1,1,590,442,11,1269003012,265750,245,245,445,45,590,3,1.8,6,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",2,63,-2.13233125325,13,2,5,0.05,5,0.098,5,6e-04,606391,40757,940,19,"0"
72,"W",47,"M",23516,32639,"chintz",2,"N",0,1,NA,423,10,1269003130,672750,316,316,16,16,379,0,2.3,6,1,"monomorphemic","singular","Noun",10,10,-33.6530228633,1,1,68,0.68,10,0.1961,9,0.0011,586752,41492,4018,3,"0"
72,"W",48,"M",24005,42595,"listened",1,"W",1,1,379,622,11,1269003972,140750,805,805,5,5,379,1,2.1,8,2,"may_include_root","past participle.plural past.singular 2p past.singular past 1p.singular past 3p","Verb",700,3175,-4990.55890608,55,1,2352,23.52,736,14.4314,634,0.0756,848584,65882,13202,12,"0"
72,"W",48,"M",23976,35455,"ditches",1,"W",1,1,527,393,10,1269003922,750,776,776,476,76,527,6,1.65,7,2,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",66,191,-386.145453631,13,2,267,2.67,41,0.8039,33,0.0039,714545,65081,12424,4,"0"
72,"W",48,"M",23981,31825,"buys",1,"W",1,1,503,468,11,1269003929,672750,781,781,481,81,503,8,1.45,4,1,"conversion.monomorphemic","plural.singular present 3p","Noun.Verb",99,4598,-632.249719474,13,2,724,7.24,345,6.7647,315,0.0376,481811,34019,1134,2,"0"
72,"W",49,"GC3",24368,53129,"strip",1,"W",1,1,468,382,10,1269259781,828250,168,168,368,68,468,4,1.6,5,1,"conversion.monomorphemic","infinitive.plural present.singular.singular 2p present.singular present 1p","Noun.Verb",382,795,-2899.57824446,46,2,1964,19.64,610,11.9608,480,0.0572,625937,33467,4160,19,"0"
